ID Product,Product Description,ID Product Category,Own Brand
895135,ALHO FRANCÊS MASTERCHEF 750GR,VEGETAIS DE RAÍZ E BULBOS,1
895979,FILETES DE PESCADA DO CABO CG EMB 800GR,PEIXE CONG EMBALADO,0
925061,PORCO ROJÕES GICARNES CONG CX 4 KG,SUINO,0
928194,"FRANGO INTEIRO S/M HALAL + 1,1 CONG KG",AVES / CAÇA / COELHO,0
945591,SACO LIXO AMANHECER FF 50L 15 UN,SACOS LIXO,1
945592,SACO LIXO AMANHECER AT 30L 20 UN,SACOS LIXO,1
950727,QJ P/BARRAR PHILADELPHIA ORIGINAL 150G,QUEIJOS PARA BARRAR,0
762311,KETCHUP HEINZ SAQUETAS 200X10ML,MOLHOS,0
107742,XAROPE GROSELHA XARAO 1LT,XAROPES,0
277472,MELAO VERDE RCH,FRUTAS FRESCAS,0
277918,PIMENTO VERDE RCH,LEGUMES FRESCOS,0
369838,LARANJA CAL3 (81/92) RCH,FRUTAS FRESCAS,0
372330,SALMAO 5/6 RCH,PESCADO AQUICULTURA,0
440359,ABACAXI CAL5/6 RCH,FRUTAS FRESCAS,0
507008,ÁGUA C/GÁS PEDRAS LIMÃO 25CL,ÁGUAS COM GÁS,0
609898,DELICIAS LAGOSTA NOS SEM GLUTEN 250GR,PREPARADOS PEIXE,0
724385,COGUMELO BRANCO MÍUDO RCH,LEGUMES FRESCOS,0
734897,ALHO SECO INTEIRO DESCASCAD 500GR 4G RCH,4A GAMA,0
757621,"GEL.CAT.GOURMES MORANGO 4,5LT",GELADOS CATERING,1
757668,"GEL.CAT.GOURMES CHOC.4,5LT",GELADOS CATERING,1
776042,ATUM LOMBO DESCONG PLT KG,PESCADO ESPECIALIDADES,0
851557,OVOS NOSTRUM CLASSE L CARTAO 15 DZ IND,OVOS GAIOLA,0
865150,DELÍCIAS DO MAR MASTERCHEF S/GLUTEN 1KG,PREPARADOS PEIXE,1
910217,ALCOOL GEL GELPRO 5LT,PRODUTOS DE SAÚDE,0
928199,DET LOICA MQ LIQ MCHEF ALC 10LT,DETERGENTE LOIÇA,1
967713,CAPRICHOS DO MAR S/G PESCANOVA CONG 1K,PREPARADOS PEIXE E MARISCO,0
817026,"SNACK CHOC KIT KAT 41,5G",CHOCOLATE,0
855845,ROBALO 400/600 BANDA/FILETE KG,PESCADO AQUICULTURA,0
628320,BOLACHA AMANHECER MARIA 4X200GR,BOLACHAS,1
744707,CAFÉ MOIDO MN CLÁSSICO SICAL 250GR,CAFÉS E MISTURAS,0
855841,QUEIJO FLAMENGO MCHEF AC FAT.1KG,FLAMENGO,1
932724,ÁGUA AMANHECER NASCENTE PET 33CL,ÁGUAS LISAS,1
666776,MARMELADA FERBAR 800G,MEL E DOCES,0
802460,BOLACHA AMANH  ÁGUA E SAL 125GR,BOLACHAS,0
566882,AGUA BI-DESMINERALIZADA 5LT HOME 7,AUTOMÓVEL,0
54984,QUEIJO DE VACA D. PEDRO MEIO GORDO KG,QUEIJOS PRATO,0
263868,WHISKY CUTTY SARK 70CL,WHISKY,0
277900,BRÓCOLOS RCH,LEGUMES FRESCOS,0
309212,WHISKY GOLDEN LOCH 40º 3 ANOS 70CL,WHISKY,0
666878,ROBALO 800/1000 RCH,PESCADO AQUICULTURA,0
745763,FRANGO PEITO BLOCO CONGELADO KG,AVES / CAÇA / COELHO,0
747124,FRANGO PERNINHA CONGELADA 80-130G PL,AVES / CAÇA / COELHO,0
749212,NABO S/RAMA PLT,LEGUMES FRESCOS,0
805565,CEBOLA FRITA ITAC 500GR,CONSERVAS VEGETAIS,0
924628,PALHINHA PAPEL RISC.FLEX 250UN,DESCARTÁVEIS PAPEL,0
926344,V. TTO ABDEGAS SUBLIME 13% BIB 10 LT,VINHOS TINTOS,0
926347,V. BCO ABDEGAS SUBLME 12% BIB 10 LT,VINHOS BRANCOS,0
968780,OLEO GIRASSOL MESA PORTUGUESA 1 LT,ÓLEOS,0
876701,CAMARÃO COZIDO FRESCO 30/50 MCHEF,MARISCO COZIDO,1
664212,CALDO MCHEF GALINHA 96 CUBOS,CONDIMENTOS,1
667277,VINAGRE  MCHEF V.BRANCO PET 2LT,VINAGRES,1
863057,CAFE GOURMES GRÃO KG,CAFÉS E MISTURAS,1
901444,"CAFE DESCAFEINADO GOURMES 100X6,5GR",CAFÉS E MISTURAS,1
929900,MOSTARDA FRASCO SAVORA 190G,MOLHOS,0
772800,BAT.FRITA S.DOUR.LISAS 40G,APERITIVOS E BATATA FRITA,0
772808,BAT.FRITA S.DOUR.ONDUL 40G CX,APERITIVOS E BATATA FRITA,0
776454,PREPARADO SNEL AÇUCARADO PARA BATER 1LT,NATAS,0
860136,DOURADAS PALHA FINA C/SAL 500G,APERITIVOS E BATATA FRITA,0
912646,"FEIJAO MANTEIGA UNCLE THOMAS 2,5 KG",CONSERVAS VEGETAIS,0
912648,"GRAO BICO UNCLE THOMAS LATA 2,5KG",CONSERVAS VEGETAIS,0
172111,V.PORTO CALEM VELHOTES RUBY 75CL,VINHO DO PORTO,0
58144,"TOMATE MCHEF PELADO 2,5 KG",CONSERVAS VEGETAIS,1
61532,ICE TEA LIPTON PÊSSEGO LATA 33CL,NÃO CARBONATADOS,0
278101,MANDIOCA CX GRANDE RCH,LEGUMES FRESCOS,0
344220,REFRIGERANTE GUARANÁ ANTÁRCTICA LATA33CL,NÃO CARBONATADOS,0
350286,"BAT.RODELAS MCHEF CONG.2,5KG",BATATA,1
372615,BOVINO POJADOURO EUROPA VÁCUO CC,BOVINO,0
500078,"BAT. PAL. 7/7 MCHEF CONG 2,5KG",BATATA,1
732857,QUEIJO MCHEF MOZZARELLA FT.1KG,MOZZARELLA,1
873233,PESCADA AF SUL FILETE S/PELE +9OZ CX 10K,PEIXES INTEIROS / CORTADOS,0
62431,V.DOURO EVEL TTO 75CL,VINHOS TINTOS,0
62468,V.DOURO ESTEVA TTO 75CL,VINHOS TINTOS,0
67110,AGUARDENTE CR&F RESERVA 70CL,AGUARDENTE,0
362541,V.P.SET.D.ERM. TTO 75CL,VINHOS TINTOS,0
673315,V.ALENTEJO ADEGA DE BORBA BCO 75CL,VINHOS BRANCOS,0
708391,TOMATE SECO PONTI 280G,CONSERVAS VEGETAIS,0
708979,NATAS COZINHA RENY PICOT 1LT,NATAS,0
709547,ESPTE.LEAO DOURADO M/SECO,ESPUMANTES NACIONAIS,0
710493,TRIPLE SECO OLAIAS LT,LICORES,0
711262,"LICOR XARAO 0,70",LICORES,0
829128,SALMÃO FUMADO NOR.PRÉ CORT CONG +900,PREPARADOS PEIXE,0
829720,MARTINI ROSSO 1LT,APERITIVOS,0
842060,QUEIJO CHEDDAR FATIAS 1KG DV,CHEDDAR,0
945231,ÁGUA TÓNICA SCHWEPPES ORIGINAL TP 20CL,CARBONATADOS,0
945500,GINGER ALE SCHWEPPES TP 20CL,CARBONATADOS,0
38885,SUMO COMPAL 100% FRUTA MAÇÃ 1L,SUMOS 100 %,0
61524,NÉCTAR COMPAL CLÁSSICO PÊSSEGO 1L,NÉCTARES,0
484169,QUEIJO DE VACA SERRA DOURADA KG,QUEIJOS PRATO,0
619207,NÉCTAR COMPAL CLÁSSICO ANANÁS 1L,NÉCTARES,0
819101,MIOLO NOZ MCHEF METADES 1KG,FRUTOS SECOS,1
819284,ALPERCE MCHEF SECO 1KG,FRUTOS SECOS,1
819683,TAMARA MCHEF S/CAROCO 1KG,FRUTOS SECOS,1
10757,MASSA MILANEZA ESPARGUETE 500G,MASSAS,0
439872,MUSLITOS MAR IBÉRICA 1KG,PREPARADOS PEIXE E MARISCO,0
670080,KETCHUP MCHEF 5KG,MOLHOS,1
734898,ALHO SECO DESCASCADO 1KG RCH,4A GAMA,0
749213,COENTROS PLT,LEGUMES FRESCOS,0
762572,RISSOIS CAMARAO MINI MCHEF CG 46UN 920G,SALGADOS / SNACKS E ENTRADAS,1
559192,SAL MCHEF MESA 750G,SAL,1
846948,OREGAOS MCHEF FOLHAS FCO 130GR(519510),ESPECIARIAS,1
945756,PIMENTA PRETA CARMENCITA 250X12G MONODOS,ESPECIARIAS,0
372332,SALMAO 7/8 RCH,PESCADO AQUICULTURA,0
709978,OVO DOVO EM SPRAY 300G,OVOS PROCESSADOS,0
47233,SOJA GROSSA CEM PORCENTO 400G,PROTEÍNA VEGETAL,0
103200,"FAVAS CONG. MCHEF 2,5KG",LEGUMINOSAS E GRÃOS,1
326774,FEIJAO CATARINO MCHEF 5KG,CONSERVAS VEGETAIS,1
484903,CERVEJA CERGAL 1L,CERVEJAS BRANCAS,0
508485,PATO CAT B CONGELADO CC,AVES / CAÇA / COELHO,0
521204,ARROZ BASMATI MASTERCHEF 1 KG,ARROZ,1
664214,MOLHO MCHEF  DEMI GLACE 900G,MOLHOS,1
673318,MASSA AMANHECER PEVIDE 250GR,MASSAS,1
848425,PIMENTA MCHEF BCA MOIDA SC KG,ESPECIARIAS,1
852851,MOSTARDA YELLOW HEINZ 875 ML,MOLHOS,0
61036,REFRIGERANTE SUMOL ANANÁS LATA 33CL,CARBONATADOS,0
262377,AZEITONA MISTA RET MCHEF 26/29 5KG,CONSERVAS VEGETAIS,1
372331,SALMAO 6/7 RCH,PESCADO AQUICULTURA,0
381784,MAÇÃ GOLDEN CAL60/65 50*30 2CAM RCH,FRUTAS FRESCAS,0
731071,MAIONESE GULOSO 5L,MOLHOS,0
809489,QJ FUNDIDO TRIANG AMANH 140GR,FUNDIDO,0
828925,OLEO ALIMENTAR SERRATA 10L,ÓLEOS,0
911059,SALADA DE FRUTA UNCLE THOMAS 2.65 KG,FRUTAS EM CONSERVA,0
101202,TOALHA MESA RENOVA 30X45 MACOS 500,TOALHAS DE MESA,0
509809,GELATINA MCHEF PESSEGO 4X340GR,SOBREMESAS,1
509814,GELATINA MCHEF ANANAS 4X340GR,SOBREMESAS,1
621280,OLEO FULA ALIMENTAR 1 LT,ÓLEOS,0
645238,SACO PEBD MCHEF CRIS.40X60 10KG,CONSERVAÇÃO DE ALIMENTOS,1
662082,"CARAMELO LÍQUIDO MCHEF 1,3KG",PRODUTOS PARA DOÇARIA,1
748026,LUVAS MCHEF DESC LATEX M 100UN,LUVAS,1
749433,ÁGUA MINERAL CALDAS DE PENACOVA PET 50CL,ÁGUAS LISAS,0
910728,DESC.COMERCIAL INCREMENTO,ARTIGOS DESCONTO,0
766256,MASSA FRESCA P/LASANHA NONNA AMÉLIA 250G,MASSAS REFRIGERADAS,0
752200,CREME MARISCO KNORR 683GR,SOPAS INSTANTANEAS,0
846594,ETIQUETAS VALIDADE 60X60 500UN,PAPELARIA,0
35308,CEVADA SOLÚVEL PENSAL 200GR,CAFÉS E MISTURAS,0
279001,CERVEJA SEM ÁLCOOL CHEERS 33CL,CERVEJAS BRANCAS,0
676402,LEITE UHT AGROS CHOCOLATE 200ML,LEITE UHT AROMATIZADO,0
715955,PAPEL VEGETAL SILVEX 50MT,CONSERVAÇÃO DE ALIMENTOS,0
829634,FIAMBRE PORMINHO CORRENTE FATIADO 500GR,FIAMBRES,0
651657,SALSICHA CHURRASCO SORRAIA 18 UNID KG,SALSICHAS FRESCAS,0
709874,"ERVILHAS MCHEF LATA 2,5K",CONSERVAS VEGETAIS,1
744580,SALADA IBÉRICA 250GR PLT,4A GAMA,0
892284,PORCO ENTREMEADA FAT. VAC. KG C03,SUINO,0
912650,"FEIJÃO PRETO UNCLE THOMAS  2,5KG",CONSERVAS VEGETAIS,0
516741,"FEIJÃO ENCARNADO MCHEF 2,55KG",CONSERVAS VEGETAIS,1
861977,CAMARAO TIGRE 8/12 CONG S/CAB 10KG,CAMARÃO,0
881885,AZEITO.PRETAS S/CAROÇO EXCELENCIA 3KG,CONSERVAS VEGETAIS,0
906865,MOLHO PIRI-PIRI UNCLE THOMAS 1 LT,ESPECIARIAS,0
277830,COGUMELO PORTOBELLO GRANDE RCH,LEGUMES FRESCOS,0
508876,"ARROZ RISOTTO CACAROLA 2,5KG",ARROZ,0
709047,MANTEIGA GRESSO C/SAL 1KG,MANTEIGAS,0
762312,MAIONESE HEINZ SAQ 200X10ML,MOLHOS,0
762319,MOSTARDA HEINZ SAQUETAS 200X10ML,MOLHOS,0
930155,BURRATA FRESCA VALCOLATTE 125G X 2,QUEIJOS FRESCOS,0
930448,ESPUMANTE CORTE REAL MEIO SECO 75CL,ESPUMANTES NACIONAIS,0
10368,SAL VATEL GROSSO 1 KG,SAL,0
277832,COUVE BRANCA COM FOLHAS RCH,LEGUMES FRESCOS,0
387869,NATAS UHT MIMOSA 1LT,NATAS,0
768906,SIDRA SOMERSBY BLACKBERRY 33CL,SIDRAS,0
864883,SIDRA SOMERSBY 15X33CL,SIDRAS,0
868733,FOLHAS DE OREGÃO CARMENCITA 95G PET,ESPECIARIAS,0
905982,SÊMOLA DE MILHO ESPIGA 500G,FARINHAS,0
951666,BROA MILHO SÃO MIGUEL NUTRIVA CONG 550G,PADARIA,0
954751,BETERRABA INT COZIDA 500G 5G CCP,4A GAMA,0
962699,MILHO DOCE MONTEY LATA 340GR,CONSERVAS VEGETAIS,0
645243,SACO LIXO MCHEF PT.80X120 10KG,SACOS LIXO,1
664213,CALDO MCHEF CARNE 96 CUBOS,CONDIMENTOS,1
765583,FARINHA MAIZENA 400G,FARINHAS,0
921360,ABRILHANTADOR MCHEF SEC 5LT,SECANTES ABRILHANTADORES LOIÇA,1
11006,FARINHA T65 SEM FERMENTO ESPIGA 1KG,FARINHAS,0
100106,"V.ALENTEJO CONVENTO VILA BCO 37,5 CL",VINHOS BRANCOS,0
366105,SALSICHA IZIDORO BOCKWURST FRASCO 8UN,SALSICHAS,0
372614,BOVINO RABADILHA EUROPA VÁCUO CC,BOVINO,0
642571,"V.VERDE MURALHAS DE MONÇÃO BCO 37,5CL",VINHOS BRANCOS,0
710877,"V.ALENTEJO CONVENTO VILA TTO 37,5 CL",VINHOS TINTOS,0
868737,PIMENTA BRANCA MOIDA CARMENCITA 510G PET,ESPECIARIAS,0
899074,GUARD AMANH FS 29X30 100UN,GUARDANAPOS FOLHA SIMPLES,0
956829,ÓLEO ALIMENTAR SERRATA 5 LT,ÓLEOS,0
962756,POLPA TOMATE MOCITOS TETRA 1L,CONSERVAS VEGETAIS,0
101372,"MOLHO KNORR DEMI GLACE  1,05KG",MOLHOS,0
276714,MAÇÃ GOLDEN CAL80/85 60*40 1CAM RCH,FRUTAS FRESCAS,0
461321,ACUCAR BRANCO RAR 25KG,AÇÚCAR,0
467680,GEL LAVATUDO COM LIXIVIA MC 5LT,PRODUTOS PARA O CHÃO,0
494401,POLVO CONGELADO MASTERCHEF 2000/3000,CEFALÓPODES,1
711213,REF.CHISPA ANANAS S/G 2LT,NÃO CARBONATADOS,0
724387,PIMENTO VERDE CX 2KG PLT CCG,LEGUMES FRESCOS,0
752197,FRANGO PEITO VACUO RCH CPP15,AVES / COELHO,0
764831,BATATA DOCE LARANJA RCH,HORTÍCOLAS CONSERVAÇÃO,0
818100,PANO MCHEF MULT ROLO 4MT,PANOS,1
841355,BACON FATIADO MASTERCHEF 750GR,BACON,1
842616,CHOURICAO FATIADO MASTERCHEF 750GR,CHOURIÇÃO,1
868734,FOLHA DE SALSA CARMENCITA 110G PET,ESPECIARIAS,0
890333,FOLHA DE LOURO CARMENCITA 40G PET,ESPECIARIAS,0
895084,QUEIJO MASCARPONE BRAVO BIS 500G,OUTROS QUEIJOS ESTRANGEIROS,0
922054,PIMENTA CAIENA CARMENCITA PET 570G,ESPECIARIAS,0
926346,"V. BCO ABDEGAS 11,5% BIB 10 LT",VINHOS BRANCOS,0
812512,CAPSULAS AMANH CAFE INT 10UN,CAFÉS E MISTURAS,0
865246,QUEIJO MOZZARELLA FIOS ARLA PRO 2KG,MOZZARELLA,0
101581,CALDO GALINHA KNORR PASTAKG,CONDIMENTOS,0
467791,FARINHA TIPO 65 MASTERCHEF 5KG,FARINHAS,1
467792,FARINHA TIPO 55 MASTERCHEF 25KG,FARINHAS,1
709303,CALDO KNORR LEGUMES PASTA KG,CONDIMENTOS,0
849123,IOG GREGO AMANH NATURAL 500GR,IOGURTES,0
891385,MOLHO CREMOSO CARIL MANGA HEINZ 875ML,MOLHOS,0
912753,"MILHO DOCE UNCLE THOMAS 2,120 KG",CONSERVAS VEGETAIS,0
276710,MAÇÃ GOLDEN CAL65/70 50*30 2CAM RCH,FRUTAS FRESCAS,0
276796,PERA ROCHA CAL55/60 50*30 2CAM RCH,FRUTAS FRESCAS,0
278282,COUVE FLOR COM FOLHAS RCH,LEGUMES FRESCOS,0
914843,DET PO MCHEF PROF 216D,DETERGENTES ROUPA,1
276804,MAÇÃ ROYAL GALA CAL65/70 50*30 2CAM RCH,FRUTAS FRESCAS,0
277516,GENGIBRE CX PEQ RCH,LEGUMES FRESCOS,0
384709,FRANGO S/M SACO 4 UNID. MTCHEF C03,AVES / COELHO,0
494402,POLVO CONGELADO MASTERCHEF 3000/4000,CEFALÓPODES,1
670153,MAIONESE MCHEF 4.600KG,MOLHOS,1
832307,LUVAS MCHEF DESC VINIL L 100UN,LUVAS,1
887581,AÇÚCAR RAR BRANCO GRANULADO 1KG,AÇÚCAR,0
709725,V.ERM.FREITAS TTO BIB 5LT,VINHOS TINTOS,0
100555,ÁGUA SÃO MARTINHO 50CL,ÁGUAS LISAS,0
250377,FRANGO MOELAS CONGELADAS CC,AVES / CAÇA / COELHO,0
571068,BACALHAU DESFIADO MCHEF 1 KG,BACALHAU,1
762650,"KETCHUP HEINZ HOT BIDON 5,9KG",MOLHOS,0
925609,"MOLHO QUEIJO CHEDDAR JM BALDE 2,2KG",CHEDDAR,0
943883,ESPUMANTE BCO MARTINHEIRA BRUTO 75CL,ESPUMANTES NACIONAIS,0
488427,TOMATE MCHEF PEDACOS 780GR,CONSERVAS VEGETAIS,1
509813,PUDIM FLAN MCHEF 2X400GR,SOBREMESAS,1
512822,"VINAGRE VIN BRC OL SERRA 0,25LT",VINAGRES,0
626048,FARINHA LÁCTEA AMANHECER 1 KG,ALIMENTOS INFANTIS,1
647449,CHA GOURMES PRETO 25 SAQ,CHÁS E INFUSÕES,1
658371,ADOÇANTE GOURMES PÓ (250 SAQ),AÇÚCAR,1
658473,INFUSAO GOURMES TILIA 25 SAQ,CHÁS E INFUSÕES,1
670231,SOPA DE CEBOLA KNORR 50G,SOPAS INSTANTANEAS,0
710362,V.ERM.FREITAS BCO BIB 5LT,VINHOS BRANCOS,0
722569,MASSA MILANEZA COTOVELOS GR.RISCADO 500G,MASSAS,0
818502,COCKTAIL FRUT SECOS MCHEF 1KG,FRUTOS SECOS,1
858386,"COGUMELOS GELCAMPO LAMINADOS  2,5KG",OUTROS VEGETAIS,0
904879,MIST PIMENTO TRICO TIRAS JVIRTO CG 2.5KG,MISTURAS DE VEGETAIS,0
912754,MILHO DOCE UNCLE THOMAS 340G,CONSERVAS VEGETAIS,0
2480,MOLHO TABASCO 60ML,MOLHOS,0
101291,"PEPINOS FERBAR VINAGRE 1,9KG",CONSERVAS VEGETAIS,0
101293,"BETERRABA FERBAR VINAGRE 1,8KG",CONSERVAS VEGETAIS,0
487303,CALDO VERDE 500G 4G MCHEF RCH,4A GAMA,1
738714,SOPA RABO DE BOI KNORR 800GRS,SOPAS INSTANTANEAS,0
834306,MASSA FOLHADA AMANHECER RETANGULAR 230GR,MASSAS REFRIGERADAS,1
906859,MOLHO DE SOJA UNCLE THOMAS 1LT,MOLHOS,0
953487,PRESUNTO FATIAS MASTERCHEF 3X250GR,PRESUNTOS,1
574701,LEITE UHT MIMOSA M/GORDO SEM LACTOSE 1L,LEITE UHT ESPECIAL,0
873863,IOGURTE AGROS NATURAL AÇUCARADO 120G,IOGURTES,0
701988,TABULEIRO INOX - COZINHA,ACESSORIOS TRANSPORTE,0
931201,106-CX.POOL GRD. F&V CPG10,ACESSORIOS TRANSPORTE,0
941436,* LOMBO DE PORCO C AMEIXAS INOX,PRATO DE CARNE,0
948765,* EMPADÃO DE CARNE INOX,PRATO DE CARNE,0
10001162,JARDINEIRA DE SOJA *,PRATO VEGETARIANO,0
277405,LARANJA CAL 6/8 GE RCH,FRUTAS FRESCAS,0
824538,PÃO FORMA BRANCO C/ CODEA BIMBO 1KG,PRODUTOS DE PADARIA,0
101535,MAIONESE HEINZ 5LT.,MOLHOS,0
538028,TAB CHOCOLATE CULINÁRIA PANTAGRUEL 200G,CHOCOLATE,0
106706,MAIONESE DONA SARAH 450 ML,MOLHOS,0
483897,CERVEJA SUPER BOCK 24X33CL,CERVEJAS BRANCAS,0
725342,LOMBOS SALMAO AMANHECER 300GR,PEIXE CONG EMBALADO,1
726717,COGUMELO PORTOBELLO PEQUENO (MARRON) RCH,LEGUMES FRESCOS,0
758743,CREME BARRAR NUTELLA 3KG,CREMES PARA BARRAR,0
771632,DOCE AMANH MORANGO 355GR,MEL E DOCES,0
777294,PASTEL NATA GOURMET 75 G (CP),PADARIA,0
850347,CROISSANT SEMENTES 80 G (CP),BOLOS E SOBREMESAS INDIVIDUAIS,0
855957,BAT DOCE FRITA AMANH 150GR,APERITIVOS E BATATA FRITA,0
856017,QUEIJO ILHA CUNHA AMANH 400G,ILHA,0
863028,MUFFIN TRIPLO CHOCOLATE CG 20X100G,PADARIA,0
864271,"TARTE DE MACA FATIADA CG 1,800KG",BOLOS E SOBREMESAS FAMILIAR,0
865323,SCONES COM OVO CG 45X90G,BOLOS E SOBREMESAS INDIVIDUAIS,0
877308,SONHOS CG 40X40GR,PASTELARIA,0
877484,"BOLO CHOCOLATE E CARAMELO SALGADO CG 1,8",PASTELARIA,0
883598,BOLO DE BOLACHA CG 900GR,PASTELARIA,0
886539,PAO FAT MULTICEREAIS 24FAT,PÃO TAMANHO GRANDE,0
904495,PÃO DE DEUS CG 90GR,PADARIA,0
908439,REQUEIJÃO AMANHECER SEIA 260GR,QUEIJOS FRESCOS,1
920850,CROISSANT BRIOCHE CG 90GR,PADARIA,0
940196,MORANGO EMB 1KG,FRUTAS FRESCAS,0
943558,GRANOLA  SERRAMEL 400G,CEREAIS,0
952458,BEBIDA DE SOJA ALPRO BARISTA 1L,BEBIDA VEGETAL,0
956517,"CREME CARAMELO MONIN  1,89 LT",PRODUTOS PARA DOÇARIA,0
963962,BOLO D'AVÓ MAÇÃ CRUMBLE CG 500G,PASTELARIA,0
968766,"BOLO RÚSTICO AVELÃ/CARAMELO SALG CG 1,4K",PASTELARIA,0
467788,FARINHA TIPO 55 MASTERCHEF 5KG,FARINHAS,1
551468,TOALHA MAO MCHEF ESP.B 149.5 6 ROL,TOALHAS DE MÃO,1
709757,BAKED BEANS UNCLE THOMAS 3KG,CONSERVAS VEGETAIS,0
722365,CHOC EM PO MCHEF 1KG,CHOCOLATE,1
734892,QUEIJO FRESCO MCHEF LD KG,QUEIJOS FRESCOS,1
826379,MANTEIGA PRESID.S/SAL 100X10G,MANTEIGAS,0
826380,MANTEIGA PRESID.C/SAL 100X10G,MANTEIGAS,0
846788,MINI PAO AGUA MCHEF 33GR,PÃO MINI,1
846790,MINI PAO 5 CEREAIS MCHEF 33GR,PÃO MINI,1
894660,MINI PAIN AU CHOCOLA MASTERCHEF 30GR,BOLOS E SOBREMESAS INDIVIDUAIS,1
905257,PASTEL DE NATA MINI MASTERCHEF 35 GR,BOLOS E SOBREMESAS INDIVIDUAIS,1
905679,PÃO FORMA RÚST C/CERE FAT 450G R170216,PADARIA,0
906331,FARINHA FUBA DE MILHO ESPIGA 500G,FARINHAS,0
912853,AZEITE EX VIRG TRUFA BCO BEST LOVED 250,AZEITES,0
942644,SORTIDO PAOZINHOS CG 35GR R01735,PADARIA,0
958842,PÃO MINI SEMENTES GIRASSOL ATRIAN CG 40G,PADARIA,0
958845,PÃO MINI ALFARROBA C/SEMENTES CG 40G,PADARIA,0
277887,ABOBORA RCH,LEGUMES FRESCOS,0
666148,ALHOS SECOS CAL 40/60 SC 500G RCH,HORTÍCOLAS CONSERVAÇÃO,0
765605,BOV CARNE PICADA GRANULADA SC/KG CONG CC,BOVINO,0
872853,BACALHAU LOMBOS MASTERCHEF CG 3KG,BACALHAU,1
905342,ACUCAR AMANH BCO PLA KG,AÇÚCAR,0
962704,"BETERRABA RALADA MOCITOS 2,5 kg",CONSERVAS VEGETAIS,0
875215,LEITE AMANH UHT M/G 200ML,LEITE UHT REGULAR,0
920642,IOGURTE NATURAL CREMOSO  RTM 5KG,IOGURTES,0
924768,COLHER SOBR.MADEIRA 140MM 50UN,DESCARTÁVEIS MADEIRA,0
53438,FEIJAO FRADE MASTER CHEF 5KG,CONSERVAS VEGETAIS,1
104180,MOLHO FERBAR PIRI-PIRI 210 GR,MOLHOS,0
276797,PERA ROCHA CAL60/65 50*30 2CAM RCH,FRUTAS FRESCAS,0
277629,BETERRABA RCH,LEGUMES FRESCOS,0
278251,COUVE LOMBARDO C/FOLHAS RCH,LEGUMES FRESCOS,0
574270,FERMENTO PO MCHEF 1 KG,PRODUTOS PARA DOÇARIA,1
709542,AZEITE PENINS.EXT.VIR.250M PET,AZEITES,0
733132,SNACK CHOC MARS SINGLE 51G,CHOCOLATE,0
733133,SNACK CHOC TWIX SINGLE 50G,CHOCOLATE,0
747112,PURE BATATA KNORR 1X4KG,REFEIÇÕES PRONTAS,0
753631,SUMO SUNQUICK CONCENTRADO LARANJA 2LT re,CONCENTRADOS,0
769561,MANDARINA C/POUCA SEMENTE RCH,FRUTAS FRESCAS,0
812548,ATUM GENERAL POSTA OLEO 110GR,CONSERVAS ATUM,0
813064,GUARD MCHEF TIPO L100 17X17 200UN,GUARDANAPOS FOLHA SIMPLES,1
825294,SAQ TALHERES MCHEF 1000UN,DESCARTÁVEIS PAPEL E CARTÃO,1
862257,FOSFOROS COZINHA HOME 7 HH100 PACK 4,CASA E JARDIM,0
879455,AVENTAL DESC.PLAST MCHEF 100UN,FARDAMENTO,1
887021,LEITE AMANH ACHOC.200ML,LEITE UHT AROMATIZADO,0
110293,"V.DOURO ESTEVA TTO 37,5CL",VINHOS TINTOS,0
708277,TEMP PENINSULAR SUMO LIMAO 500ML,VINAGRES,0
943775,ÁGUA C/GÁS PEDRAS SALGADAS 1LT,ÁGUAS COM GÁS,0
10005577,* CREME DE CENOURA  SS 3LT,SOPAS,0
10005957,* CENOURA COZIDA SI,ACOMPANHAMENTO,0
10005974,* ARROZ DE CENOURA SI,ACOMPANHAMENTO,0
10006517,* COUVE FLOR COZIDA SI,PRATO VEGETARIANO,0
10006518,* FEIJÃO VERDE COZIDO  SI,PRATO VEGETARIANO,0
277726,ALFACE ICEBERG RCH,LEGUMES FRESCOS,0
277915,PIMENTO VERMELHO RCH,LEGUMES FRESCOS,0
706183,FRANGO PEITO CONG SACO 2KG,AVES / CAÇA / COELHO,0
819377,AIPO CORTADO 500G RCH,LEGUMES FRESCOS,0
865306,"QJ CREME ARLA PRO 1,5KG",QUEIJOS PARA BARRAR,0
908441,ESPARGOS VERDES JVIRTO CONG 1KG,OUTROS VEGETAIS,0
926251,MOLHO TRUFA TARTUFFI JARRO 500GR,MOLHOS,0
945246,LULA PEQUENA INTEIRA MARIBERICA CG 900GR,CEFALÓPODES,0
53441,GRÃO BICO MCHEF 5KG,CONSERVAS VEGETAIS,1
551351,ROLO INDUSTRIAL MCHEF 450 MTS S/ 2 RLS,ROLOS DE COZINHA,1
645240,SACO PEBD MCHEF CRIS.60X80 10KG,CONSERVAÇÃO DE ALIMENTOS,1
673312,MASSA AMANHECER COTOVELINHOS 500GR,MASSAS,1
700455,AZEITE MCHEF PET LT,AZEITES,1
710090,LENTILHAS CISTER VERDES 500GR,CONSERVAS VEGETAIS,0
809065,TOALHA MAO MCHEF 1F 21X23,TOALHAS DE MÃO,1
836089,SOJA FINA CEM PORCENTO 400G,PROTEÍNA VEGETAL,0
